Solutions,6,Building time,0.000s,Nodes,27 (28 984.4 n/s),Backtracks,43,Fails,16,Restarts,0,Reines Max,12,Reines placees,4
Solutions,0,Building time,0.000s,Nodes,0 (0.0 n/s),Backtracks,0,Fails,1,Restarts,0,Reines Max,12,Reines placees,9
Solutions,0,Building time,0.000s,Nodes,3 (8 822.8 n/s),Backtracks,7,Fails,4,Restarts,0,Reines Max,12,Reines placees,5
Solutions,0,Building time,0.000s,Nodes,1 (2 915.1 n/s),Backtracks,3,Fails,2,Restarts,0,Reines Max,12,Reines placees,6
Solutions,9,Building time,0.000s,Nodes,128 (51 715.9 n/s),Backtracks,239,Fails,111,Restarts,0,Reines Max,12,Reines placees,3
Solutions,5,Building time,0.000s,Nodes,17 (35 589.8 n/s),Backtracks,25,Fails,8,Restarts,0,Reines Max,12,Reines placees,5
Solutions,0,Building time,0.000s,Nodes,0 (0.0 n/s),Backtracks,0,Fails,1,Restarts,0,Reines Max,12,Reines placees,7
Solutions,0,Building time,0.000s,Nodes,0 (0.0 n/s),Backtracks,0,Fails,1,Restarts,0,Reines Max,12,Reines placees,10
Solutions,0,Building time,0.000s,Nodes,0 (0.0 n/s),Backtracks,0,Fails,1,Restarts,0,Reines Max,12,Reines placees,11
Solutions,0,Building time,0.000s,Nodes,8 (21 098.2 n/s),Backtracks,17,Fails,9,Restarts,0,Reines Max,12,Reines placees,5
Solutions,0,Building time,0.000s,Nodes,0 (0.0 n/s),Backtracks,0,Fails,1,Restarts,0,Reines Max,12,Reines placees,9
Solutions,0,Building time,0.000s,Nodes,0 (0.0 n/s),Backtracks,0,Fails,1,Restarts,0,Reines Max,12,Reines placees,10
Solutions,0,Building time,0.000s,Nodes,0 (0.0 n/s),Backtracks,0,Fails,1,Restarts,0,Reines Max,12,Reines placees,9
Solutions,0,Building time,0.000s,Nodes,1 (4 723.1 n/s),Backtracks,3,Fails,2,Restarts,0,Reines Max,12,Reines placees,6
Solutions,0,Building time,0.000s,Nodes,0 (0.0 n/s),Backtracks,0,Fails,1,Restarts,0,Reines Max,12,Reines placees,8
Solutions,34,Building time,0.000s,Nodes,206 (56 588.5 n/s),Backtracks,345,Fails,139,Restarts,0,Reines Max,12,Reines placees,3
Solutions,1,Building time,0.000s,Nodes,1 (4 669.9 n/s),Backtracks,1,Fails,0,Restarts,0,Reines Max,12,Reines placees,11
Solutions,4,Building time,0.000s,Nodes,39 (42 248.8 n/s),Backtracks,71,Fails,32,Restarts,0,Reines Max,12,Reines placees,4
Solutions,0,Building time,0.000s,Nodes,3 (13 645.1 n/s),Backtracks,7,Fails,4,Restarts,0,Reines Max,12,Reines placees,6
Solutions,1 359,Building time,0.000s,Nodes,10 328 (50 781.4 n/s),Backtracks,17 939,Fails,7 611,Restarts,0,Reines Max,12,Reines placees,1
Solutions,0,Building time,0.000s,Nodes,5 (15 472.1 n/s),Backtracks,11,Fails,6,Restarts,0,Reines Max,12,Reines placees,5
Solutions,14 200,Building time,0.000s,Nodes,118 605 (49 695.0 n/s),Backtracks,208 811,Fails,90 206,Restarts,0,Reines Max,12,Reines placees,0
Solutions,14 200,Building time,0.000s,Nodes,118 605 (54 081.9 n/s),Backtracks,208 811,Fails,90 206,Restarts,0,Reines Max,12,Reines placees,0
Solutions,2,Building time,0.000s,Nodes,14 (31 239.6 n/s),Backtracks,25,Fails,11,Restarts,0,Reines Max,12,Reines placees,5
Solutions,0,Building time,0.003s,Nodes,0 (0.0 n/s),Backtracks,0,Fails,1,Restarts,0,Reines Max,12,Reines placees,9
Solutions,0,Building time,0.000s,Nodes,0 (0.0 n/s),Backtracks,0,Fails,1,Restarts,0,Reines Max,12,Reines placees,6
Solutions,1,Building time,0.000s,Nodes,4 (13 401.9 n/s),Backtracks,7,Fails,3,Restarts,0,Reines Max,12,Reines placees,5
Solutions,0,Building time,0.000s,Nodes,0 (0.0 n/s),Backtracks,0,Fails,1,Restarts,0,Reines Max,12,Reines placees,8
Solutions,1,Building time,0.000s,Nodes,10 (24 025.5 n/s),Backtracks,19,Fails,9,Restarts,0,Reines Max,12,Reines placees,5
Solutions,29,Building time,0.000s,Nodes,178 (53 471.2 n/s),Backtracks,299,Fails,121,Restarts,0,Reines Max,12,Reines placees,3
Solutions,16,Building time,0.000s,Nodes,146 (48 452.4 n/s),Backtracks,261,Fails,115,Restarts,0,Reines Max,12,Reines placees,3
Solutions,144,Building time,0.000s,Nodes,1 104 (55 852.1 n/s),Backtracks,1 921,Fails,817,Restarts,0,Reines Max,12,Reines placees,2
Solutions,14 200,Building time,0.000s,Nodes,118 605 (53 610.9 n/s),Backtracks,208 811,Fails,90 206,Restarts,0,Reines Max,12,Reines placees,0
Solutions,1,Building time,0.000s,Nodes,3 (10 011.0 n/s),Backtracks,5,Fails,2,Restarts,0,Reines Max,12,Reines placees,6
Solutions,0,Building time,0.000s,Nodes,0 (0.0 n/s),Backtracks,0,Fails,1,Restarts,0,Reines Max,12,Reines placees,6
Solutions,136,Building time,0.000s,Nodes,1 089 (52 918.7 n/s),Backtracks,1 907,Fails,818,Restarts,0,Reines Max,12,Reines placees,2
Solutions,0,Building time,0.000s,Nodes,0 (0.0 n/s),Backtracks,0,Fails,1,Restarts,0,Reines Max,12,Reines placees,8
Solutions,1 359,Building time,0.000s,Nodes,10 083 (53 402.1 n/s),Backtracks,17 449,Fails,7 366,Restarts,0,Reines Max,12,Reines placees,1
Solutions,0,Building time,0.000s,Nodes,0 (0.0 n/s),Backtracks,0,Fails,1,Restarts,0,Reines Max,12,Reines placees,10
Solutions,0,Building time,0.000s,Nodes,0 (0.0 n/s),Backtracks,0,Fails,1,Restarts,0,Reines Max,12,Reines placees,11
Solutions,0,Building time,0.000s,Nodes,0 (0.0 n/s),Backtracks,0,Fails,1,Restarts,0,Reines Max,12,Reines placees,11
Solutions,500,Building time,0.000s,Nodes,8 281 (51 625.9 n/s),Backtracks,15 563,Fails,7 282,Restarts,0,Reines Max,12,Reines placees,1
Solutions,176,Building time,0.000s,Nodes,1 401 (56 550.9 n/s),Backtracks,2 451,Fails,1 050,Restarts,0,Reines Max,12,Reines placees,2
Solutions,53,Building time,0.000s,Nodes,854 (51 220.2 n/s),Backtracks,1 603,Fails,749,Restarts,0,Reines Max,12,Reines placees,2
Solutions,1,Building time,0.000s,Nodes,1 (5 030.8 n/s),Backtracks,1,Fails,0,Restarts,0,Reines Max,12,Reines placees,6
Solutions,247,Building time,0.000s,Nodes,1 597 (58 305.0 n/s),Backtracks,2 701,Fails,1 104,Restarts,0,Reines Max,12,Reines placees,2
Solutions,0,Building time,0.000s,Nodes,0 (0.0 n/s),Backtracks,0,Fails,1,Restarts,0,Reines Max,12,Reines placees,11
Solutions,12,Building time,0.000s,Nodes,164 (47 068.2 n/s),Backtracks,305,Fails,141,Restarts,0,Reines Max,12,Reines placees,3
Solutions,0,Building time,0.000s,Nodes,0 (0.0 n/s),Backtracks,0,Fails,1,Restarts,0,Reines Max,12,Reines placees,9
Solutions,0,Building time,0.000s,Nodes,0 (0.0 n/s),Backtracks,0,Fails,1,Restarts,0,Reines Max,12,Reines placees,9
Solutions,25,Building time,0.000s,Nodes,144 (47 612.6 n/s),Backtracks,239,Fails,95,Restarts,0,Reines Max,12,Reines placees,3
Solutions,0,Building time,0.000s,Nodes,0 (0.0 n/s),Backtracks,0,Fails,1,Restarts,0,Reines Max,12,Reines placees,8
Solutions,1 639,Building time,0.000s,Nodes,11 271 (54 855.6 n/s),Backtracks,19 265,Fails,7 994,Restarts,0,Reines Max,12,Reines placees,1
Solutions,14 200,Building time,0.000s,Nodes,118 605 (50 839.8 n/s),Backtracks,208 811,Fails,90 206,Restarts,0,Reines Max,12,Reines placees,0
Solutions,1 165,Building time,0.000s,Nodes,9 359 (51 078.6 n/s),Backtracks,16 389,Fails,7 030,Restarts,0,Reines Max,12,Reines placees,1
Solutions,140,Building time,0.000s,Nodes,1 064 (55 546.6 n/s),Backtracks,1 849,Fails,785,Restarts,0,Reines Max,12,Reines placees,2
Solutions,0,Building time,0.000s,Nodes,0 (0.0 n/s),Backtracks,0,Fails,1,Restarts,0,Reines Max,12,Reines placees,7
Solutions,0,Building time,0.000s,Nodes,0 (0.0 n/s),Backtracks,0,Fails,1,Restarts,0,Reines Max,12,Reines placees,8
Solutions,0,Building time,0.000s,Nodes,1 (4 948.3 n/s),Backtracks,3,Fails,2,Restarts,0,Reines Max,12,Reines placees,6
Solutions,0,Building time,0.000s,Nodes,0 (0.0 n/s),Backtracks,0,Fails,1,Restarts,0,Reines Max,12,Reines placees,8
Solutions,14 200,Building time,0.000s,Nodes,118 605 (50 154.7 n/s),Backtracks,208 811,Fails,90 206,Restarts,0,Reines Max,12,Reines placees,0
Solutions,14 200,Building time,0.000s,Nodes,118 605 (50 496.0 n/s),Backtracks,208 811,Fails,90 206,Restarts,0,Reines Max,12,Reines placees,0
Solutions,0,Building time,0.000s,Nodes,0 (0.0 n/s),Backtracks,0,Fails,1,Restarts,0,Reines Max,12,Reines placees,10
Solutions,227,Building time,0.000s,Nodes,1 519 (53 071.2 n/s),Backtracks,2 585,Fails,1 066,Restarts,0,Reines Max,12,Reines placees,2
Solutions,0,Building time,0.000s,Nodes,80 (46 365.1 n/s),Backtracks,161,Fails,81,Restarts,0,Reines Max,12,Reines placees,3
Solutions,0,Building time,0.000s,Nodes,0 (0.0 n/s),Backtracks,0,Fails,1,Restarts,0,Reines Max,12,Reines placees,6
Solutions,0,Building time,0.000s,Nodes,0 (0.0 n/s),Backtracks,0,Fails,1,Restarts,0,Reines Max,12,Reines placees,11
Solutions,14 200,Building time,0.000s,Nodes,118 605 (51 315.9 n/s),Backtracks,208 811,Fails,90 206,Restarts,0,Reines Max,12,Reines placees,0
Solutions,0,Building time,0.000s,Nodes,0 (0.0 n/s),Backtracks,0,Fails,1,Restarts,0,Reines Max,12,Reines placees,9
Solutions,806,Building time,0.000s,Nodes,8 823 (52 561.6 n/s),Backtracks,16 035,Fails,7 212,Restarts,0,Reines Max,12,Reines placees,1
Solutions,14 200,Building time,0.000s,Nodes,118 605 (52 841.8 n/s),Backtracks,208 811,Fails,90 206,Restarts,0,Reines Max,12,Reines placees,0
Solutions,140,Building time,0.000s,Nodes,1 090 (52 741.1 n/s),Backtracks,1 901,Fails,811,Restarts,0,Reines Max,12,Reines placees,2
Solutions,1 165,Building time,0.000s,Nodes,9 359 (52 439.5 n/s),Backtracks,16 389,Fails,7 030,Restarts,0,Reines Max,12,Reines placees,1
Solutions,0,Building time,0.000s,Nodes,0 (0.0 n/s),Backtracks,0,Fails,1,Restarts,0,Reines Max,12,Reines placees,11
Solutions,0,Building time,0.000s,Nodes,0 (0.0 n/s),Backtracks,0,Fails,1,Restarts,0,Reines Max,12,Reines placees,9
Solutions,17,Building time,0.000s,Nodes,152 (53 564.9 n/s),Backtracks,271,Fails,119,Restarts,0,Reines Max,12,Reines placees,3
Solutions,14 200,Building time,0.000s,Nodes,118 605 (49 517.9 n/s),Backtracks,208 811,Fails,90 206,Restarts,0,Reines Max,12,Reines placees,0
Solutions,139,Building time,0.000s,Nodes,1 305 (55 480.4 n/s),Backtracks,2 333,Fails,1 028,Restarts,0,Reines Max,12,Reines placees,2
Solutions,3,Building time,0.000s,Nodes,14 (28 326.9 n/s),Backtracks,23,Fails,9,Restarts,0,Reines Max,12,Reines placees,5
Solutions,49,Building time,0.000s,Nodes,285 (59 032.5 n/s),Backtracks,473,Fails,188,Restarts,0,Reines Max,12,Reines placees,3
Solutions,1 639,Building time,0.000s,Nodes,11 271 (52 535.2 n/s),Backtracks,19 265,Fails,7 994,Restarts,0,Reines Max,12,Reines placees,1
Solutions,0,Building time,0.000s,Nodes,0 (0.0 n/s),Backtracks,0,Fails,1,Restarts,0,Reines Max,12,Reines placees,9
Solutions,14 200,Building time,0.000s,Nodes,118 605 (52 138.3 n/s),Backtracks,208 811,Fails,90 206,Restarts,0,Reines Max,12,Reines placees,0
Solutions,17,Building time,0.000s,Nodes,178 (54 211.8 n/s),Backtracks,323,Fails,145,Restarts,0,Reines Max,12,Reines placees,3
Solutions,500,Building time,0.000s,Nodes,8 240 (52 288.0 n/s),Backtracks,15 481,Fails,7 241,Restarts,0,Reines Max,12,Reines placees,1
Solutions,0,Building time,0.000s,Nodes,0 (0.0 n/s),Backtracks,0,Fails,1,Restarts,0,Reines Max,12,Reines placees,9
Solutions,1 165,Building time,0.000s,Nodes,9 359 (55 395.2 n/s),Backtracks,16 389,Fails,7 030,Restarts,0,Reines Max,12,Reines placees,1
Solutions,0,Building time,0.000s,Nodes,0 (0.0 n/s),Backtracks,0,Fails,1,Restarts,0,Reines Max,12,Reines placees,9
Solutions,8,Building time,0.000s,Nodes,163 (52 170.1 n/s),Backtracks,311,Fails,148,Restarts,0,Reines Max,12,Reines placees,3
Solutions,0,Building time,0.000s,Nodes,0 (0.0 n/s),Backtracks,0,Fails,1,Restarts,0,Reines Max,12,Reines placees,9
Solutions,0,Building time,0.000s,Nodes,0 (0.0 n/s),Backtracks,0,Fails,1,Restarts,0,Reines Max,12,Reines placees,10
Solutions,0,Building time,0.000s,Nodes,0 (0.0 n/s),Backtracks,0,Fails,1,Restarts,0,Reines Max,12,Reines placees,10
Solutions,0,Building time,0.000s,Nodes,0 (0.0 n/s),Backtracks,0,Fails,1,Restarts,0,Reines Max,12,Reines placees,10
Solutions,0,Building time,0.000s,Nodes,0 (0.0 n/s),Backtracks,0,Fails,1,Restarts,0,Reines Max,12,Reines placees,7
Solutions,0,Building time,0.000s,Nodes,0 (0.0 n/s),Backtracks,0,Fails,1,Restarts,0,Reines Max,12,Reines placees,7
Solutions,0,Building time,0.000s,Nodes,0 (0.0 n/s),Backtracks,0,Fails,1,Restarts,0,Reines Max,12,Reines placees,8
Solutions,0,Building time,0.000s,Nodes,0 (0.0 n/s),Backtracks,0,Fails,1,Restarts,0,Reines Max,12,Reines placees,8
Solutions,0,Building time,0.001s,Nodes,0 (0.0 n/s),Backtracks,0,Fails,1,Restarts,0,Reines Max,12,Reines placees,9
Solutions,0,Building time,0.000s,Nodes,0 (0.0 n/s),Backtracks,0,Fails,1,Restarts,0,Reines Max,12,Reines placees,9
Solutions,0,Building time,0.000s,Nodes,0 (0.0 n/s),Backtracks,0,Fails,1,Restarts,0,Reines Max,12,Reines placees,11
Solutions,53,Building time,0.000s,Nodes,854 (51 790.9 n/s),Backtracks,1 603,Fails,749,Restarts,0,Reines Max,12,Reines placees,2
Solutions,14 200,Building time,0.000s,Nodes,118 605 (53 767.2 n/s),Backtracks,208 811,Fails,90 206,Restarts,0,Reines Max,12,Reines placees,0
Solutions,2,Building time,0.000s,Nodes,35 (36 441.3 n/s),Backtracks,67,Fails,32,Restarts,0,Reines Max,12,Reines placees,4
Solutions,14 200,Building time,0.000s,Nodes,118 605 (49 224.1 n/s),Backtracks,208 811,Fails,90 206,Restarts,0,Reines Max,12,Reines placees,0
Solutions,1,Building time,0.000s,Nodes,1 (7 281.4 n/s),Backtracks,1,Fails,0,Restarts,0,Reines Max,12,Reines placees,11
Solutions,0,Building time,0.000s,Nodes,0 (0.0 n/s),Backtracks,0,Fails,1,Restarts,0,Reines Max,12,Reines placees,9
Solutions,0,Building time,0.000s,Nodes,0 (0.0 n/s),Backtracks,0,Fails,1,Restarts,0,Reines Max,12,Reines placees,10
Solutions,2,Building time,0.000s,Nodes,26 (41 226.5 n/s),Backtracks,49,Fails,23,Restarts,0,Reines Max,12,Reines placees,4
Solutions,227,Building time,0.000s,Nodes,1 451 (60 318.8 n/s),Backtracks,2 449,Fails,998,Restarts,0,Reines Max,12,Reines placees,2
Solutions,136,Building time,0.000s,Nodes,1 089 (54 691.6 n/s),Backtracks,1 907,Fails,818,Restarts,0,Reines Max,12,Reines placees,2
Solutions,1 359,Building time,0.000s,Nodes,10 083 (57 708.9 n/s),Backtracks,17 449,Fails,7 366,Restarts,0,Reines Max,12,Reines placees,1
Solutions,22,Building time,0.000s,Nodes,178 (35 360.6 n/s),Backtracks,313,Fails,135,Restarts,0,Reines Max,12,Reines placees,3
Solutions,0,Building time,0.000s,Nodes,0 (0.0 n/s),Backtracks,0,Fails,1,Restarts,0,Reines Max,12,Reines placees,7
Solutions,14 200,Building time,0.000s,Nodes,118 605 (51 733.7 n/s),Backtracks,208 811,Fails,90 206,Restarts,0,Reines Max,12,Reines placees,0
Solutions,1 639,Building time,0.000s,Nodes,11 108 (55 059.8 n/s),Backtracks,18 939,Fails,7 831,Restarts,0,Reines Max,12,Reines placees,1
Solutions,0,Building time,0.000s,Nodes,1 (4 392.0 n/s),Backtracks,3,Fails,2,Restarts,0,Reines Max,12,Reines placees,7
Solutions,0,Building time,0.000s,Nodes,0 (0.0 n/s),Backtracks,0,Fails,1,Restarts,0,Reines Max,12,Reines placees,7
Solutions,0,Building time,0.000s,Nodes,2 (6 762.4 n/s),Backtracks,5,Fails,3,Restarts,0,Reines Max,12,Reines placees,6
Solutions,0,Building time,0.000s,Nodes,0 (0.0 n/s),Backtracks,0,Fails,1,Restarts,0,Reines Max,12,Reines placees,10
Solutions,1,Building time,0.000s,Nodes,1 (6 888.6 n/s),Backtracks,1,Fails,0,Restarts,0,Reines Max,12,Reines placees,11
Solutions,1,Building time,0.000s,Nodes,3 (12 608.8 n/s),Backtracks,5,Fails,2,Restarts,0,Reines Max,12,Reines placees,6
Solutions,92,Building time,0.000s,Nodes,959 (48 768.4 n/s),Backtracks,1 735,Fails,776,Restarts,0,Reines Max,12,Reines placees,2
Solutions,0,Building time,0.000s,Nodes,16 (6 428.5 n/s),Backtracks,33,Fails,17,Restarts,0,Reines Max,12,Reines placees,4
Solutions,0,Building time,0.000s,Nodes,2 (8 259.5 n/s),Backtracks,5,Fails,3,Restarts,0,Reines Max,12,Reines placees,6
Solutions,0,Building time,0.000s,Nodes,0 (0.0 n/s),Backtracks,0,Fails,1,Restarts,0,Reines Max,12,Reines placees,11
Solutions,7,Building time,0.000s,Nodes,88 (45 251.4 n/s),Backtracks,163,Fails,75,Restarts,0,Reines Max,12,Reines placees,3
Solutions,0,Building time,0.000s,Nodes,7 (17 933.8 n/s),Backtracks,15,Fails,8,Restarts,0,Reines Max,12,Reines placees,5
Solutions,14 200,Building time,0.000s,Nodes,118 605 (51 847.8 n/s),Backtracks,208 811,Fails,90 206,Restarts,0,Reines Max,12,Reines placees,0
Solutions,0,Building time,0.000s,Nodes,0 (0.0 n/s),Backtracks,0,Fails,1,Restarts,0,Reines Max,12,Reines placees,8
Solutions,14 200,Building time,0.000s,Nodes,118 605 (49 936.5 n/s),Backtracks,208 811,Fails,90 206,Restarts,0,Reines Max,12,Reines placees,0
Solutions,0,Building time,0.000s,Nodes,0 (0.0 n/s),Backtracks,0,Fails,1,Restarts,0,Reines Max,12,Reines placees,9
Solutions,0,Building time,0.000s,Nodes,0 (0.0 n/s),Backtracks,0,Fails,1,Restarts,0,Reines Max,12,Reines placees,10
Solutions,0,Building time,0.000s,Nodes,1 (5 038.4 n/s),Backtracks,3,Fails,2,Restarts,0,Reines Max,12,Reines placees,6
Solutions,213,Building time,0.000s,Nodes,1 306 (51 417.4 n/s),Backtracks,2 187,Fails,881,Restarts,0,Reines Max,12,Reines placees,2
Solutions,1,Building time,0.000s,Nodes,4 (13 748.7 n/s),Backtracks,7,Fails,3,Restarts,0,Reines Max,12,Reines placees,5
Solutions,0,Building time,0.000s,Nodes,1 (5 506.3 n/s),Backtracks,3,Fails,2,Restarts,0,Reines Max,12,Reines placees,5
Solutions,4,Building time,0.000s,Nodes,28 (40 704.4 n/s),Backtracks,49,Fails,21,Restarts,0,Reines Max,12,Reines placees,4
Solutions,14 200,Building time,0.000s,Nodes,118 605 (53 902.0 n/s),Backtracks,208 811,Fails,90 206,Restarts,0,Reines Max,12,Reines placees,0
Solutions,124,Building time,0.000s,Nodes,1 218 (56 349.5 n/s),Backtracks,2 189,Fails,971,Restarts,0,Reines Max,12,Reines placees,2
